-0.00010576,-0.024024,-1.3974e-05,0.013181,-1.1603e-08
-0.0001056,-0.02437,-1.3872e-05,0.01296,-1.1978e-08
-0.00010736,-0.025071,-1.3885e-05,0.012803,-1.22e-08
-0.00010547,-0.025234,-1.3746e-05,0.012821,-1.2728e-08
-0.00010142,-0.024856,-1.3489e-05,0.013088,-1.3337e-08
-9.7152e-05,-0.024007,-1.3191e-05,0.013481,-1.3645e-08
-9.0712e-05,-0.022597,-1.2534e-05,0.013711,-1.3925e-08
-7.8174e-05,-0.01965,-1.1059e-05,0.013705,-1.3802e-08
-6.4612e-05,-0.016416,-9.4874e-06,0.013757,-1.3641e-08
-5.45e-05,-0.013796,-8.3734e-06,0.013848,-1.3312e-08
-4.833e-05,-0.011832,-7.6281e-06,0.013934,-1.2748e-08
-4.1681e-05,-0.010093,-6.7721e-06,0.014037,-1.2689e-08
-3.1171e-05,-0.007897,-5.5475e-06,0.014147,-1.3204e-08
-1.9067e-05,-0.0055297,-3.9747e-06,0.014245,-1.4283e-08
-6.5967e-06,-0.0027657,-2.0006e-06,0.014295,-1.5571e-08
6.9873e-06,0.00049042,3.385e-07,0.014384,-1.7417e-08
2.2588e-05,0.0046255,2.7876e-06,0.014483,-1.914e-08
3.7603e-05,0.0088482,4.8733e-06,0.014648,-2.0302e-08
5.0622e-05,0.012554,6.2378e-06,0.014927,-2.0665e-08
6.0457e-05,0.01537,7.163e-06,0.015247,-2.0867e-08
6.5161e-05,0.016806,7.4638e-06,0.015607,-2.0715e-08
6.5149e-05,0.016876,7.0995e-06,0.015926,-2.0067e-08
6.2134e-05,0.01601,6.1929e-06,0.01615,-1.894e-08
5.6302e-05,0.014289,5.3504e-06,0.016312,-1.8546e-08
4.6549e-05,0.011835,4.1088e-06,0.016389,-1.8007e-08
3.5519e-05,0.0094,2.8827e-06,0.016333,-1.7518e-08
2.3737e-05,0.0070308,1.6118e-06,0.016086,-1.6766e-08
1.2957e-05,0.0048548,2.3369e-07,0.015868,-1.5844e-08
4.1039e-06,0.0029039,-1.3701e-06,0.01556,-1.4498e-08
-1.3209e-06,0.0015336,-2.7755e-06,0.015119,-1.3114e-08
-2.5711e-06,0.00098819,-3.4071e-06,0.014488,-1.2103e-08
2.4584e-06,0.0016431,-2.7817e-06,0.013494,-1.1709e-08
1.1122e-05,0.0031763,-6.3081e-07,0.012061,-1.2221e-08
1.6749e-05,0.0042187,1.9064e-06,0.010285,-1.3078e-08
1.9299e-05,0.0046285,4.2913e-06,0.0083353,-1.4062e-08
1.8214e-05,0.0045876,6.1819e-06,0.0066015,-1.516e-08
1.5361e-05,0.0041744,8.3554e-06,0.005073,-1.8685e-08
8.7614e-06,0.0034703,1.0482e-05,0.003581,-2.5018e-08
1.3984e-06,0.0027902,1.3524e-05,0.0022108,-4.3604e-08
-1.1638e-05,0.0022914,1.6365e-05,0.0010525,-9.7978e-08
-4.1727e-05,0.0022374,2.153e-05,0.00030666,-3.7915e-07
-0.0017963,0.00092725,0.0013697,3.5402e-05,-9.5061e-05
-0.0021435,0.0009258,0.0013916,3.2339e-05,-0.00010536
