0.0017762,-0.0018158,-0.0071376,0.0074716,0.0068212
-0.0004558,-0.00076389,-0.005227,0.007728,0.0068741
-0.0028015,0.00045409,-0.0029492,0.0080661,0.0069174
-0.004553,0.0021818,3.3593e-05,0.0083846,0.006966
-0.0057114,0.0038776,0.0030828,0.0086403,0.0070551
-0.0069908,0.0052676,0.0057682,0.0090609,0.0072084
-0.0081145,0.0060936,0.0078322,0.0094632,0.0073784
-0.0084456,0.0065172,0.0088907,0.0098559,0.0075624
-0.0074393,0.0063689,0.0090143,0.010122,0.0077462
-0.0057984,0.0061985,0.0084452,0.010175,0.0078897
-0.0041142,0.0057139,0.0072549,0.010009,0.0079937
-0.0026864,0.004967,0.0057226,0.009242,0.0080714
-0.0018412,0.0039792,0.0044445,0.0079928,0.0081067
-0.0014067,0.0028802,0.0031712,0.0067462,0.0080702
-0.0013748,0.001844,0.0018337,0.0056066,0.0080242
-0.0017827,0.0011104,0.00059945,0.0042775,0.007903
-0.0022883,0.0013043,-0.00053772,0.003149,0.0076864
-0.0027403,0.0020306,-0.0014255,0.0026782,0.0073316
-0.0035413,0.0033108,-0.0015995,0.0028519,0.0067595
-0.0041739,0.0043353,-0.00096246,0.0037065,0.0059559
-0.0037994,0.003883,-0.00017967,0.0047565,0.0049846
-0.0027482,0.0023953,0.00045871,0.0055658,0.0039653
-0.0014181,0.00091396,0.0010139,0.0059702,0.0030874
-0.00082561,-0.00071812,0.0013444,0.0058545,0.0023237
-0.00032092,-0.0020487,0.0015676,0.0052192,0.0015987
0.00022264,-0.0027335,0.0018442,0.004127,0.00096153
0.00060013,-0.0030813,0.0021768,0.0029113,0.00043091
0.00095263,-0.0031993,0.0025278,0.0019792,0.00010455
0.00097912,-0.0028408,0.0028463,0.0015293,-5.9054e-05
0.00088054,-0.002456,0.0032282,0.0014833,-6.3625e-05
0.00077942,-0.0021404,0.0032493,0.0014919,5.5874e-06
0.00092492,-0.0021453,0.0032,0.0014254,0.00010277
0.00084386,-0.0021927,0.0030412,0.0014782,0.00021186
0.00068121,-0.0023095,0.0029088,0.0014325,0.00027185
0.00041414,-0.0022831,0.0027394,0.0012415,0.00033175
0.00010626,-0.0021277,0.0033135,0.001117,0.00036226
-9.4404e-05,-0.0019982,0.0041358,0.00096938,0.00028893
-0.0004355,-0.0020626,0.0049647,0.00054588,3.3788e-05
-0.00085897,-0.0019091,0.0057245,0.00011371,-0.000364
-0.0014231,-0.0012721,0.0059597,-0.0002312,-0.00096985
-0.002535,-2.6582e-05,0.0059173,-0.00048309,-0.001769
-0.0037446,0.0015557,0.0054949,-0.00069874,-0.002759
-0.0053474,0.0025768,0.0051594,-0.0014713,-0.0039486
-0.006578,0.0017563,0.0051757,-0.0026714,-0.0052506
-0.0070329,-0.00054906,0.0044955,-0.0042072,-0.0064676
-0.0077904,-0.0026394,0.0024967,-0.0054963,-0.0076052
-0.0086528,-0.0045449,-0.00010904,-0.0066017,-0.008503
-0.008774,-0.0057117,-0.0029517,-0.0077472,-0.0091475
-0.0083574,-0.0058981,-0.0059887,-0.0086812,-0.009551
-0.0076021,-0.0056397,-0.0089742,-0.009293,-0.0098616
-0.0064497,-0.004925,-0.011063,-0.0095542,-0.010201
-0.0050009,-0.0043855,-0.012418,-0.0097776,-0.010373
-0.0028105,-0.0043881,-0.013149,-0.0097695,-0.010377
-0.00044442,-0.0037957,-0.012746,-0.0094826,-0.010291
0.0016258,-0.0031963,-0.011043,-0.0089988,-0.010194
0.0038912,-0.0020661,-0.0088769,-0.0081541,-0.010014
0.0061748,-0.00055029,-0.0063977,-0.0072124,-0.0097526
0.0084089,0.0013,-0.0039152,-0.0062187,-0.009491
0.010268,0.0032008,-0.0018919,-0.0049958,-0.0092801
0.011577,0.0049072,-0.00060059,-0.0034835,-0.0091876
0.011911,0.0071455,-4.1444e-05,-0.0020892,-0.0091696
0.012312,0.0098431,-3.0536e-05,-0.00061704,-0.0092102
0.01299,0.012792,-0.00039342,0.00086244,-0.0093261
0.013636,0.015406,-0.00072096,0.0021848,-0.0095311
0.014135,0.017876,-0.001043,0.003199,-0.0097643
0.014368,0.020025,-0.0014337,0.00412,-0.010056
0.01466,0.021504,-0.0020001,0.0051283,-0.010353
0.015354,0.022768,-0.0024793,0.0063584,-0.010617
0.015956,0.023574,-0.0030889,0.0077941,-0.010845
0.016692,0.02392,-0.003642,0.0091671,-0.01103
0.01799,0.024372,-0.004331,0.01061,-0.011222
0.019306,0.024673,-0.0050482,0.012118,-0.011466
0.020353,0.024231,-0.0053684,0.013602,-0.01177
0.020613,0.022284,-0.0056831,0.01495,-0.012099
0.020178,0.018734,-0.006074,0.015856,-0.012412
0.019379,0.014285,-0.0063828,0.016352,-0.012685
0.018193,0.0099123,-0.006279,0.016559,-0.012853
0.0015424,-0.010516,-0.020104,0.0035565,0.0063945
0.001746,-0.010822,-0.020559,0.0035839,0.0063043
0.0029077,-0.011608,-0.021099,0.0038252,0.0062408
0.0041975,-0.011951,-0.021382,0.004256,0.0062656
0.0051336,-0.01194,-0.021191,0.0047702,0.0064106
0.0055059,-0.011811,-0.020511,0.0050851,0.0065571
0.00518,-0.012165,-0.019361,0.0054451,0.0066231
0.0040807,-0.011942,-0.017103,0.0059293,0.0065359
0.0028819,-0.010649,-0.014432,0.0063945,0.0064845
0.0022597,-0.009078,-0.012598,0.0068629,0.0065424
0.0025381,-0.0071251,-0.01111,0.0071131,0.0066148
0.0032344,-0.0055641,-0.0097361,0.0072449,0.0066843
0.0031443,-0.0040895,-0.0083488,0.0073322,0.0067304
0.0017606,-0.002847,-0.0066369,0.0074888,0.0067833
-0.00044226,-0.0017249,-0.0046839,0.0078135,0.0068516
-0.0026213,-0.00046551,-0.0023105,0.0082044,0.0068829
-0.004243,0.001177,0.00072617,0.0085487,0.0069202
-0.0054547,0.0027688,0.0038245,0.0088693,0.0070118
-0.0067483,0.0038791,0.0065744,0.0093318,0.0071701
-0.0079643,0.0044114,0.0087673,0.0097771,0.0073538
-0.0082388,0.0048474,0.0098201,0.010217,0.0075475
-0.007317,0.0049497,0.0099214,0.010501,0.0077531
-0.005818,0.0049938,0.0092774,0.010556,0.007926
-0.004307,0.0048365,0.0081033,0.01028,0.008054
-0.0030638,0.0044449,0.0065022,0.0093994,0.0081451
-0.0022868,0.0037698,0.0051726,0.0080297,0.0082051
-0.0018496,0.0030086,0.0038056,0.0067568,0.0082189
-0.0019195,0.0022985,0.002304,0.0054692,0.008183
-0.002457,0.0018799,0.00092389,0.0039727,0.0080602
-0.0028894,0.0023467,-0.00047592,0.0027478,0.0078258
-0.0033263,0.0031519,-0.0016193,0.0022189,0.0074221
-0.0040835,0.0042627,-0.0019643,0.0024317,0.0067917
-0.0045747,0.0051804,-0.0015092,0.0032166,0.0059395
-0.0040205,0.0046133,-0.00072894,0.0042007,0.0049412
-0.0028565,0.0028975,2.4072e-05,0.0050664,0.0039306
-0.0016196,0.00094233,0.00072908,0.0055656,0.0030498
-0.00083768,-0.00084743,0.0012033,0.0054843,0.0022646
-0.00015008,-0.0021239,0.0016256,0.0049537,0.001535
0.00041739,-0.0027705,0.002037,0.0039551,0.00090003
0.00078875,-0.003178,0.002441,0.0028661,0.00038037
0.0010023,-0.00328,0.0026571,0.0020318,6.9367e-05
0.00091985,-0.0028864,0.003135,0.0015793,-6.8634e-05
0.00083032,-0.0024523,0.0031299,0.0015852,-5.9702e-05
0.0009345,-0.0023629,0.0032231,0.0016929,9.5775e-06
0.0012475,-0.0023327,0.0030143,0.0016559,0.00011164
0.0011365,-0.0023425,0.0028626,0.0016525,0.00027217
0.00084608,-0.0023343,0.0026622,0.0014894,0.00031799
0.00050034,-0.0021899,0.0025599,0.0013348,0.00045613
-3.3577e-05,-0.0018774,0.002976,0.001179,0.00048027
5.2007e-06,-0.0019512,0.0037557,0.0010124,0.00041425
-0.00016736,-0.001868,0.0045405,0.00049406,0.00010518
-0.00054359,-0.0017847,0.005273,8.3214e-05,-0.00024009
-0.0011131,-0.00094008,0.0055437,-0.00041658,-0.00081363
-0.0022266,0.00039218,0.0055502,-0.00058608,-0.0015641
-0.0035501,0.0021253,0.0051561,-0.00068955,-0.0026277
-0.0050111,0.0034845,0.0047615,-0.001281,-0.0038359
-0.0062603,0.0034545,0.004414,-0.0026959,-0.0051886
-0.006709,0.00099284,0.0037512,-0.0042475,-0.0064655
-0.0076282,-0.0019923,0.0021867,-0.0053212,-0.0076406
-0.0086156,-0.0044246,0.00010425,-0.0062006,-0.0085586
-0.008927,-0.0059457,-0.002568,-0.0074063,-0.0092607
-0.0090714,-0.0064756,-0.005537,-0.0085441,-0.0098059
-0.0087756,-0.0063216,-0.0084571,-0.0094361,-0.010134
-0.0078074,-0.0061083,-0.010161,-0.0099092,-0.010486
-0.0064985,-0.0060469,-0.011156,-0.010141,-0.01068
-0.0045251,-0.0061573,-0.011591,-0.010172,-0.010721
-0.0023617,-0.005857,-0.011061,-0.0098087,-0.010649
-0.00034698,-0.0056922,-0.0094138,-0.0093633,-0.010543
0.002199,-0.0047561,-0.0070072,-0.0084555,-0.010366
0.0047811,-0.0032218,-0.0045525,-0.0074119,-0.010104
0.0073568,-0.0011152,-0.0022462,-0.0063844,-0.0098337
0.0096455,0.00098573,-0.00041344,-0.0051711,-0.009599
0.011019,0.0029589,0.00065268,-0.0038932,-0.0094473
0.01154,0.0054348,0.0010555,-0.002524,-0.0094047
0.012183,0.0082921,0.00097837,-0.0010574,-0.0094405
0.013175,0.011424,0.00036546,0.00043904,-0.0095532
0.013981,0.014299,-0.00033795,0.0018561,-0.0096817
0.014493,0.016758,-0.00076731,0.0030155,-0.0098757
0.015029,0.018989,-0.0012456,0.0039752,-0.010131
0.015923,0.020923,-0.0018386,0.0049546,-0.010398
0.016762,0.022495,-0.0023348,0.0062508,-0.010655
0.017437,0.023415,-0.0029639,0.0077173,-0.010881
0.018217,0.023978,-0.0035844,0.0090706,-0.011055
0.019193,0.024493,-0.0043044,0.010485,-0.011226
0.020281,0.024744,-0.0050003,0.012028,-0.011474
0.021099,0.024235,-0.0052923,0.01355,-0.01178
0.021311,0.022385,-0.0056277,0.014891,-0.012104
0.020664,0.018808,-0.006052,0.01583,-0.012418
0.019659,0.014264,-0.0063645,0.016344,-0.012691
0.018255,0.0098343,-0.0062664,0.016563,-0.012858
0.0015512,-0.010544,-0.020143,0.0035456,0.0063986
0.0018021,-0.010942,-0.0207,0.0035756,0.0063196
0.0030275,-0.011841,-0.021315,0.003841,0.0062662
0.0044022,-0.012178,-0.021633,0.0043762,0.0063097
0.0053128,-0.012364,-0.021355,0.0048126,0.0064362
0.0057413,-0.012398,-0.020661,0.0051099,0.0065804
0.0053737,-0.01288,-0.019519,0.0054699,0.0066127
0.0043882,-0.01269,-0.01707,0.0058723,0.0065006
0.0031955,-0.01132,-0.014165,0.0062611,0.0064361
0.0025206,-0.009603,-0.012019,0.0066719,0.0064618
0.0027584,-0.0077441,-0.010669,0.0069486,0.0065779
0.0032401,-0.0063869,-0.0091971,0.007215,0.0066494
0.0027971,-0.0050666,-0.0078243,0.0073776,0.0066893
0.001405,-0.0039276,-0.0060348,0.0076062,0.0067369
-0.00050098,-0.0027185,-0.0041031,0.0079555,0.0068049
-0.0024764,-0.0014496,-0.0015999,0.00839,0.0068148
-0.003908,8.2016e-05,0.0014704,0.0087467,0.0068597
-0.0051538,0.0015151,0.004607,0.0091203,0.0069619
-0.0064974,0.0024181,0.0073486,0.0096314,0.0071285
-0.0077088,0.0028181,0.0095327,0.010113,0.0073285
-0.0079762,0.0033541,0.010617,0.010623,0.00753
-0.0072171,0.0037279,0.010736,0.010933,0.0077595
-0.0058858,0.0039883,0.0099819,0.010973,0.0079594
-0.0046027,0.0041578,0.0088144,0.010529,0.0081163
-0.0035006,0.004034,0.007185,0.0095685,0.0082361
-0.0029122,0.0036982,0.0057191,0.008178,0.0083276
-0.0024628,0.003165,0.0042459,0.0068945,0.0083804
-0.0025804,0.002871,0.0025533,0.0054345,0.0083409
-0.0031575,0.0028194,0.00094848,0.003797,0.0082258
-0.0035735,0.0035009,-0.00067273,0.0023964,0.0079708
-0.0040732,0.0043813,-0.0019883,0.0017449,0.0075176
-0.0048455,0.0052908,-0.0024058,0.0019823,0.0068119
-0.0050566,0.0060614,-0.0020308,0.0027546,0.0059149
-0.0042433,0.0053585,-0.0012864,0.003712,0.0049047
-0.0029231,0.0031911,-0.00040812,0.0045757,0.0038996
-0.0016131,0.00079616,0.00049619,0.0050963,0.0030128
-0.00065653,-0.00097107,0.0012674,0.0050956,0.0022086
0.00010006,-0.0021222,0.0017996,0.0045782,0.0014704
0.00063748,-0.0027223,0.0022253,0.0037247,0.00083873
0.00089693,-0.003061,0.0024704,0.0027153,0.00033351
0.00099053,-0.0030142,0.0028098,0.0020314,3.1604e-05
0.00076668,-0.0027794,0.0031576,0.0016981,-8.8654e-05
0.00091748,-0.0025969,0.0029396,0.0017046,-5.8556e-05
0.0012016,-0.0026296,0.0031231,0.0017601,2.1233e-05
0.0013635,-0.0025719,0.002686,0.0018476,0.00017786
0.0013184,-0.0024451,0.0026086,0.0016859,0.0003212
0.0010308,-0.0025119,0.0022567,0.0015938,0.00046039
0.00038781,-0.0018617,0.0022574,0.0016272,0.00063401
0.00015034,-0.0018023,0.0025774,0.0014219,0.00065694
0.00025305,-0.0018081,0.0031777,0.0009613,0.00047622
0.0002416,-0.0016822,0.0038008,0.00038689,0.00023851
-0.00019733,-0.0015338,0.0045748,-9.0001e-05,-0.00010579
-0.00081818,-0.00078977,0.005052,-0.00067093,-0.00061442
-0.0019502,0.00079154,0.005134,-0.00084144,-0.0013763
-0.0031749,0.0026418,0.0047872,-0.00089683,-0.0024427
-0.0044663,0.0042351,0.0043454,-0.0011311,-0.0037284
-0.0055442,0.004629,0.0040365,-0.0022591,-0.0051404
-0.0062582,0.0023906,0.0032138,-0.003856,-0.0064732
-0.0073928,-0.0013291,0.0018137,-0.0049707,-0.0076534
-0.0085142,-0.0042333,1.0559e-05,-0.0058256,-0.0086015
-0.0090061,-0.0058729,-0.0024213,-0.0071255,-0.0093477
-0.0095784,-0.0065326,-0.0051857,-0.0085052,-0.0099956
-0.0097914,-0.0066077,-0.0077428,-0.0095281,-0.010418
-0.0092145,-0.0070034,-0.0091517,-0.01009,-0.010781
-0.0080003,-0.0074259,-0.0098793,-0.010382,-0.010975
-0.0062386,-0.0076004,-0.01005,-0.010465,-0.011032
-0.0043345,-0.0073317,-0.0094355,-0.010139,-0.01096
-0.002515,-0.0073254,-0.0081878,-0.0096797,-0.010803
0.00014054,-0.006846,-0.0057153,-0.008787,-0.010648
0.0032456,-0.0053414,-0.0031767,-0.0075636,-0.010431
0.006284,-0.0031468,-0.0010563,-0.0064336,-0.010153
0.0088215,-0.00098003,0.00065132,-0.005226,-0.0099
0.010447,0.0012303,0.0017069,-0.0039956,-0.0097205
0.01138,0.0038489,0.0020812,-0.0027345,-0.0096419
0.01227,0.0069502,0.0018227,-0.0013772,-0.0096339
0.013217,0.010354,0.0010865,6.7883e-05,-0.0097366
0.014052,0.013323,0.00021692,0.0015702,-0.0098517
0.014671,0.015805,-0.00030831,0.0028835,-0.010009
0.01556,0.018145,-0.0009229,0.0038752,-0.010222
0.016812,0.020087,-0.0015345,0.0048545,-0.010463
0.018055,0.022009,-0.0021275,0.0061632,-0.010704
0.018695,0.023257,-0.0027988,0.0076196,-0.010917
0.019458,0.023941,-0.0034463,0.0089835,-0.011085
0.020482,0.024545,-0.0042509,0.010376,-0.011243
0.02125,0.024809,-0.0049522,0.011942,-0.011482
0.021832,0.02421,-0.0052418,0.013499,-0.011792
0.021871,0.022353,-0.0055164,0.014851,-0.01212
0.02115,0.018879,-0.0060299,0.015804,-0.012424
0.019937,0.014238,-0.0063461,0.016336,-0.012697
0.018317,0.0097562,-0.0062539,0.016567,-0.012862
0.0015601,-0.010571,-0.020183,0.0035347,0.0064028
0.0018571,-0.011062,-0.02084,0.0035666,0.0063348
0.0031516,-0.012077,-0.02154,0.0038607,0.0062947
0.0045554,-0.012529,-0.021838,0.0044226,0.0063471
0.005489,-0.012786,-0.021529,0.0048545,0.0064623
0.0058805,-0.012992,-0.020903,0.0051319,0.0066085
0.0055283,-0.013441,-0.019582,0.005407,0.0066113
0.0047651,-0.013427,-0.017065,0.0057969,0.0064886
0.0034754,-0.011678,-0.013548,0.0061474,0.0063686
0.0028742,-0.010039,-0.011296,0.0065841,0.0063795
0.0030388,-0.0083971,-0.010206,0.00684,0.0065373
0.0031581,-0.0070627,-0.0086543,0.0072368,0.0066202
0.0024986,-0.0059796,-0.007288,0.0074779,0.0066521
0.0010527,-0.0049453,-0.0054349,0.0077602,0.006689
-0.00058256,-0.0036932,-0.0035209,0.0081863,0.0067548
-0.0023256,-0.00245,-0.00096477,0.0086259,0.0067504
-0.0035457,-0.0010693,0.0021442,0.0089777,0.0068009
-0.0047848,0.00018707,0.0052939,0.0094726,0.0069031
-0.0061592,0.00090315,0.0080242,0.010048,0.007087
-0.0074046,0.0014041,0.010161,0.010545,0.0073011
-0.0077395,0.0021031,0.011311,0.011032,0.0075177
-0.0071442,0.0027257,0.011349,0.011357,0.0077658
-0.006014,0.0032455,0.010581,0.011407,0.0079965
-0.0049307,0.0036827,0.0094063,0.010838,0.0081813
-0.0040044,0.0037395,0.0078119,0.0098144,0.0083421
-0.0036411,0.0036436,0.0061903,0.0084648,0.0084577
-0.0032464,0.0034325,0.0045317,0.0071277,0.0085433
-0.0033434,0.0035795,0.002614,0.0054637,0.0085032
-0.003864,0.003755,0.00074388,0.0036707,0.0083796
-0.0043528,0.0045974,-0.0010245,0.0020926,0.008098
-0.004882,0.0057441,-0.0024558,0.0012997,0.0075894
-0.0056313,0.0064987,-0.0029182,0.0016027,0.0068167
-0.0055111,0.0070278,-0.0026,0.0023147,0.0059043
-0.004356,0.0059725,-0.0017784,0.0033127,0.0049069
-0.0028053,0.0034673,-0.0007793,0.0042329,0.0039209
-0.0012705,0.00091218,0.00029125,0.0047553,0.0030456
-0.00026291,-0.0010173,0.0014317,0.0048317,0.0022278
0.00060506,-0.0022275,0.0021792,0.0044487,0.0014597
0.0012764,-0.0030341,0.0025851,0.0037603,0.00083631
0.0013637,-0.0031066,0.0027683,0.0028421,0.0003451
0.0011917,-0.003087,0.0029413,0.0022132,7.1384e-05
0.00094191,-0.0028706,0.0029985,0.0018586,-3.3838e-05
0.0011718,-0.0029011,0.0030389,0.0017372,-3.4571e-05
0.0013095,-0.002782,0.0028196,0.0017722,5.1523e-05
0.0013387,-0.0029716,0.0025516,0.0019038,0.00022466
0.0014259,-0.0029322,0.0023011,0.0017825,0.00035302
0.0012568,-0.0029627,0.0017228,0.0017719,0.00056504
0.0005031,-0.0020679,0.0017532,0.0015698,0.0006844
0.00048855,-0.0018122,0.0019838,0.0013537,0.00069632
0.00071964,-0.0018065,0.0024463,0.00075165,0.00050252
0.00055681,-0.0016778,0.0027908,9.528e-05,0.00027748
0.00015002,-0.0012604,0.0037126,-0.00040641,-9.8581e-06
-0.00055636,-0.00063241,0.0044646,-0.00085186,-0.0004685
-0.0015863,0.0011147,0.0045859,-0.0010327,-0.001226
-0.0026637,0.0031607,0.004271,-0.00094823,-0.0022839
-0.0039485,0.0049918,0.0037408,-0.0011079,-0.0036351
-0.0050031,0.0055854,0.0033405,-0.0019641,-0.0051295
-0.0058484,0.0034612,0.0027286,-0.0033399,-0.0065162
-0.007092,-0.00053451,0.0014023,-0.004449,-0.0077039
-0.0083061,-0.0038074,-0.00024141,-0.005407,-0.0086459
-0.0093459,-0.0055994,-0.0024746,-0.0068387,-0.0094344
-0.01018,-0.0063357,-0.0046686,-0.0083589,-0.010154
-0.010775,-0.006824,-0.0066117,-0.0094054,-0.010672
-0.01066,-0.0076781,-0.0078104,-0.010112,-0.011055
-0.0098341,-0.0084998,-0.0084764,-0.010526,-0.011253
-0.0080168,-0.0085998,-0.0085856,-0.010571,-0.011292
-0.0060528,-0.0083606,-0.0080007,-0.010285,-0.011193
-0.0039496,-0.0085412,-0.0068539,-0.0098575,-0.011027
-0.0012244,-0.0084605,-0.0046756,-0.0090071,-0.010869
0.0020781,-0.0070713,-0.002111,-0.0076262,-0.010678
0.005401,-0.0050239,-6.3938e-05,-0.0063817,-0.010437
0.0081819,-0.002933,0.0014843,-0.0052289,-0.010191
0.010155,-0.0005032,0.0026153,-0.003988,-0.010002
0.011531,0.0024662,0.0031948,-0.0026834,-0.009902
0.012395,0.0059475,0.0028431,-0.0014521,-0.0098545
0.01306,0.0096154,0.0018814,-0.00020714,-0.0099001
0.013538,0.012563,0.00094453,0.0013106,-0.010013
0.014561,0.015022,0.00032214,0.0027695,-0.010158
0.015823,0.017335,-0.00044975,0.0039037,-0.010327
0.017632,0.019417,-0.0011581,0.0048218,-0.01054
0.018989,0.021522,-0.0018327,0.006139,-0.010769
0.019802,0.023096,-0.0025341,0.0075214,-0.010968
0.020573,0.0239,-0.0032765,0.0088899,-0.011113
0.021535,0.024495,-0.0041101,0.010269,-0.011264
0.022249,0.024809,-0.0048684,0.011844,-0.011491
0.022557,0.024175,-0.0051908,0.013452,-0.011805
0.022421,0.022269,-0.0054474,0.014792,-0.012134
0.021641,0.018927,-0.0059937,0.015772,-0.012432
0.020211,0.014207,-0.0063277,0.016329,-0.012703
0.018378,0.0096781,-0.0062413,0.016571,-0.012867
0.0015689,-0.010599,-0.020222,0.0035239,0.0064069
